pathway	freq	mean_padj
GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	0.5	0.00032353142149001466
GOBP_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS	0.2692307692307692	0.0027081675904905953
GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS	0.38461538461538464	0.016348566682920722
GOBP_PEPTIDE_METABOLIC_PROCESS	0.38461538461538464	0.018755254405216984
GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	0.2692307692307692	0.05556680590801328
GOBP_PROTEIN_CATABOLIC_PROCESS	0.2692307692307692	0.012890254251801207
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION	0.38461538461538464	0.0003635463779070796
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	0.5	0.014547686162168548
GOBP_PROTEOLYSIS	0.038461538461538464	0.002124902214525272
GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	0.15384615384615385	0.023399342559918865
GOBP_RESPONSE_TO_RADIATION	0.2692307692307692	0.05583490320416344
GOBP_RIBOSOME_BIOGENESIS	0.2692307692307692	0.031170558566956913
GOBP_RRNA_METABOLIC_PROCESS	0.15384615384615385	0.019652915204880463
GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS	0.038461538461538464	0.038812827475494555
GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS	0.038461538461538464	0.03814432067276445
GOBP_ANIMAL_ORGAN_MORPHOGENESIS	0.23076923076923078	0.04282517609487161
GOBP_CELL_CYCLE	0.6923076923076923	0.023563241675647578
GOBP_CELL_DIVISION	0.46153846153846156	0.035400578783809755
GOBP_CELL_MIGRATION	0.11538461538461539	0.03768059075515433
GOBP_IMMUNOGLOBULIN_PRODUCTION	0.11538461538461539	0.03349851033726619
GOBP_LOCOMOTION	0.11538461538461539	0.08179069534021939
GOBP_MYELOID_CELL_HOMEOSTASIS	0.11538461538461539	0.09812337181645382
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE	0.23076923076923078	0.041125233812067126
GOBP_NEGATIVE_REGULATION_OF_CELL_DEATH	0.11538461538461539	0.08509535728397148
GOBP_NEUROGENESIS	0.23076923076923078	0.05468588357098426
GOBP_PHOSPHORYLATION	0.46153846153846156	0.0036975111370046968
GOBP_POSITIVE_REGULATION_OF_CELLULAR_BIOSYNTHETIC_PROCESS	0.5769230769230769	0.01722940237178917
GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT	0.11538461538461539	0.08517568532963672
GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION	0.11538461538461539	0.035465834508275916
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	0.11538461538461539	0.06825714790849584
GOBP_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	0.5769230769230769	0.012616596151913104
GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	0.34615384615384615	0.01231520095181707
GOBP_PROGRAMMED_CELL_DEATH	0.11538461538461539	0.00020629725857639611
GOBP_PROTEIN_CONTAINING_COMPLEX_ORGANIZATION	0.34615384615384615	0.015499936480595417
GOBP_REGULATION_OF_CATABOLIC_PROCESS	0.46153846153846156	0.05027577177058023
GOBP_REGULATION_OF_CELL_CYCLE	0.5769230769230769	0.01569745236294135
GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	0.11538461538461539	0.08854152578197004
GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	0.46153846153846156	0.036559788717810134
GOBP_REGULATION_OF_CELL_CYCLE_PROCESS	0.5769230769230769	0.021147626072038874
GOBP_REGULATION_OF_CELL_DEATH	0.11538461538461539	0.0019971249165984784
GOBP_REGULATION_OF_CELL_DEVELOPMENT	0.23076923076923078	0.047061522668475374
GOBP_REGULATION_OF_CELL_DIFFERENTIATION	0.23076923076923078	0.039998580095001755
GOBP_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	0.23076923076923078	0.023499045374613347
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE	0.5769230769230769	0.0467995638494102
GOBP_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.11538461538461539	0.08551402396831594
GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	0.11538461538461539	0.08551402396831594
GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	0.46153846153846156	0.009973144836922167
GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	0.46153846153846156	0.003912497367678632
GOBP_REGULATION_OF_PROTEIN_PHOSPHORYLATION	0.46153846153846156	0.05410633543782975
GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY	0.34615384615384615	0.034315105498055914
GOBP_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	0.5769230769230769	0.012858715655853637
GOBP_DNA_REPAIR	0.5769230769230769	0.014340148189032252
GOBP_MRNA_METABOLIC_PROCESS	0.5769230769230769	0.028012599828610853
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	0.46153846153846156	0.0579512228238018
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	0.5769230769230769	0.03994942015470137
GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	0.5769230769230769	0.031938022304806156
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	0.34615384615384615	0.03651109764125247
GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING	0.34615384615384615	0.05314424098571813
GOBP_CELL_CYCLE_PHASE_TRANSITION	0.46153846153846156	0.023945349750244826
GOBP_CELL_CYCLE_PROCESS	0.46153846153846156	0.006621766842629454
GOBP_CHROMOSOME_ORGANIZATION	0.46153846153846156	0.00033785640914137734
GOBP_DNA_CONFORMATION_CHANGE	0.46153846153846156	0.04996662154002344
GOBP_MITOTIC_CELL_CYCLE	0.46153846153846156	0.006955898677146199
GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	0.34615384615384615	0.004656775147440467
GOBP_MITOTIC_CELL_CYCLE_PROCESS	0.46153846153846156	0.008925530516839322
GOBP_PEPTIDYL_LYSINE_MODIFICATION	0.34615384615384615	0.05014450192256129
GOBP_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS	0.46153846153846156	0.0021196940599219477
GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE	0.46153846153846156	0.011985152511861172
GOBP_AGING	0.23076923076923078	0.04122318200715232
GOBP_CELL_CELL_SIGNALING_BY_WNT	0.23076923076923078	0.006164779281735431
GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION	0.23076923076923078	0.019722120847993917
GOBP_CELL_PROJECTION_ORGANIZATION	0.23076923076923078	0.009098098176790944
GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING	0.23076923076923078	0.019400165797568314
GOBP_CHROMATIN_ORGANIZATION	0.34615384615384615	0.0018331292351881098
GOBP_CHROMOSOME_SEGREGATION	0.11538461538461539	0.04227085485562924
GOBP_CILIUM_ORGANIZATION	0.23076923076923078	0.028847893596808703
GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT	0.23076923076923078	0.0432150792217376
GOBP_DNA_METABOLIC_PROCESS	0.34615384615384615	0.012828383845527796
GOBP_DNA_REPLICATION	0.34615384615384615	0.03595079417389965
GOBP_ENDOMEMBRANE_SYSTEM_ORGANIZATION	0.34615384615384615	0.03744789027850075
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE	0.23076923076923078	0.020200161838129907
GOBP_GOLGI_VESICLE_TRANSPORT	0.23076923076923078	0.015262835459231747
GOBP_HISTONE_METHYLATION	0.23076923076923078	0.06582414278277766
GOBP_HISTONE_MODIFICATION	0.34615384615384615	0.005768413270101786
GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	0.23076923076923078	0.024648268356554065
GOBP_LIPID_BIOSYNTHETIC_PROCESS	0.23076923076923078	0.036546139148991984
GOBP_MACROAUTOPHAGY	0.23076923076923078	0.029943552934827422
GOBP_METHYLATION	0.34615384615384615	0.024817176045955427
GOBP_MICROTUBULE_BASED_PROCESS	0.34615384615384615	0.01338095872466822
GOBP_MICROTUBULE_BASED_TRANSPORT	0.23076923076923078	0.01622501487405683
GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION	0.23076923076923078	0.05418826907390383
GOBP_MRNA_PROCESSING	0.34615384615384615	0.00863101402933964
GOBP_NCRNA_PROCESSING	0.23076923076923078	0.010941790474239313
GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	0.34615384615384615	0.000216714920996424
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	0.34615384615384615	0.009340886712707424
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	0.23076923076923078	0.022796439407647095
GOBP_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY	0.23076923076923078	0.053978395835370056
GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	0.11538461538461539	0.08791369652581497
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	0.23076923076923078	0.0069372964295265115
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION	0.23076923076923078	0.03292721016075171
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	0.23076923076923078	0.0024262123728948435
GOBP_NEGATIVE_REGULATION_OF_SIGNALING	0.11538461538461539	0.07583409189501146
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	0.34615384615384615	0.010077365542449566
GOBP_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	0.23076923076923078	0.05824536020006175
GOBP_NUCLEAR_TRANSPORT	0.34615384615384615	0.036962233536765365
GOBP_ORGANELLE_ASSEMBLY	0.23076923076923078	0.0006027527421804973
GOBP_ORGANELLE_LOCALIZATION	0.23076923076923078	0.01855119380107504
GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	0.23076923076923078	0.004593346209074308
GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS	0.34615384615384615	0.027128592508583366
GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION	0.34615384615384615	0.0018927752029876226
GOBP_PEPTIDYL_SERINE_MODIFICATION	0.23076923076923078	0.07043992398992079
GOBP_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS	0.23076923076923078	0.08665507639289714
GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS	0.23076923076923078	0.03906474477380647
GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	0.23076923076923078	0.030549615976844923
GOBP_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION	0.11538461538461539	0.02487820854461695
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION	0.11538461538461539	0.0812601615406113
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	0.34615384615384615	0.02036593989838061
GOBP_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM	0.23076923076923078	0.0010184520484855131
GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	0.23076923076923078	0.014823400569559208
GOBP_PROTEIN_AUTOPHOSPHORYLATION	0.11538461538461539	0.02681594600622717
GOBP_PROTEIN_IMPORT	0.11538461538461539	0.035739549353621045
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS	0.23076923076923078	0.006735092632953784
GOBP_PROTEIN_METHYLATION	0.23076923076923078	0.021688809014688865
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL	0.23076923076923078	0.047785353623964355
GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	0.11538461538461539	0.08469868456282768
GOBP_REGULATION_OF_AUTOPHAGY	0.23076923076923078	0.04935171051419937
GOBP_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS	0.23076923076923078	0.01755935011580611
GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	0.23076923076923078	0.005687895198897383
GOBP_REGULATION_OF_CELLULAR_LOCALIZATION	0.23076923076923078	0.015188961912813236
GOBP_REGULATION_OF_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	0.34615384615384615	0.00450992326417736
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION	0.34615384615384615	0.014667498795677645
GOBP_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	0.11538461538461539	0.09996107997070812
GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS	0.23076923076923078	0.058967453897197535
GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION	0.34615384615384615	0.010954225265356658
GOBP_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	0.11538461538461539	0.0447731860953108
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION	0.23076923076923078	0.04057639076819594
GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	0.11538461538461539	0.004397731181299475
GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY	0.23076923076923078	0.043252272026170185
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	0.23076923076923078	0.0411138843077899
GOBP_RNA_LOCALIZATION	0.23076923076923078	0.058967453897197535
GOBP_RNA_PROCESSING	0.23076923076923078	0.000952640393031761
GOBP_RNA_SPLICING	0.34615384615384615	0.019310056808419004
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	0.23076923076923078	0.09188915648103006
GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	0.11538461538461539	0.02487820854461695
GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE	0.11538461538461539	0.02225367444625263
GOBP_SISTER_CHROMATID_SEGREGATION	0.23076923076923078	0.04773411548265369
GOBP_TELOMERE_MAINTENANCE	0.23076923076923078	0.08665507639289714
GOBP_TELOMERE_ORGANIZATION	0.23076923076923078	0.07499449958470104
GOBP_TRANSPORT_ALONG_MICROTUBULE	0.23076923076923078	0.047785353623964355
GOBP_VESICLE_LOCALIZATION	0.23076923076923078	0.04578446839113185
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS	0.11538461538461539	0.013362317522599108
GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE	0.11538461538461539	0.07479029950555006
GOBP_CAMERA_TYPE_EYE_DEVELOPMENT	0.11538461538461539	0.09791292781200463
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY	0.11538461538461539	0.06220483840490471
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	0.11538461538461539	0.018029559063782223
GOBP_CARBOHYDRATE_METABOLIC_PROCESS	0.11538461538461539	0.016315570570547066
GOBP_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	0.11538461538461539	0.08480425196094953
GOBP_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS	0.11538461538461539	0.09358435511610536
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	0.11538461538461539	0.06323459176814396
GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	0.11538461538461539	0.03364300005108765
GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT	0.11538461538461539	0.046905891611110785
GOBP_CIRCULATORY_SYSTEM_PROCESS	0.11538461538461539	0.0027566241622296694
GOBP_CYTOSKELETON_ORGANIZATION	0.11538461538461539	0.05979581101743207
GOBP_DEVELOPMENTAL_GROWTH	0.11538461538461539	0.03489413133337718
GOBP_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION	0.11538461538461539	0.06436836547402218
GOBP_DOUBLE_STRAND_BREAK_REPAIR	0.11538461538461539	0.010713446890726066
GOBP_EMBRYO_DEVELOPMENT	0.11538461538461539	0.01689167878837657
GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING	0.11538461538461539	0.05201774824347147
GOBP_EPITHELIAL_TUBE_MORPHOGENESIS	0.11538461538461539	0.06558054035013171
GOBP_EPITHELIUM_DEVELOPMENT	0.11538461538461539	0.012839070586288368
GOBP_FATTY_ACID_METABOLIC_PROCESS	0.11538461538461539	0.06220483840490471
GOBP_GAMETE_GENERATION	0.11538461538461539	0.015796129988250838
GOBP_GOLGI_ORGANIZATION	0.23076923076923078	0.0409907215191016
GOBP_HEART_DEVELOPMENT	0.11538461538461539	0.012839070586288368
GOBP_HEART_PROCESS	0.11538461538461539	0.05073873651857861
GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT	0.11538461538461539	0.09358435511610536
GOBP_MESENCHYME_DEVELOPMENT	0.11538461538461539	0.08231763100544608
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION	0.23076923076923078	0.06078288279089949
GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM	0.11538461538461539	0.018029559063782223
GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	0.11538461538461539	0.09544265214689401
GOBP_MULTICELLULAR_ORGANISM_REPRODUCTION	0.11538461538461539	0.041102348208679265
GOBP_MULTI_ORGANISM_REPRODUCTIVE_PROCESS	0.11538461538461539	0.015771597706245567
GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION	0.11538461538461539	0.09946057423383665
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	0.11538461538461539	0.038398185725980985
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	0.11538461538461539	0.018029559063782223
GOBP_NEURON_DIFFERENTIATION	0.11538461538461539	0.05201774824347147
GOBP_NUCLEAR_EXPORT	0.11538461538461539	0.0497902745747924
GOBP_ORGANIC_ACID_CATABOLIC_PROCESS	0.11538461538461539	0.019738654319662433
GOBP_ORGAN_GROWTH	0.11538461538461539	0.06558054035013171
GOBP_OSSIFICATION	0.11538461538461539	0.004779089290427992
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	0.11538461538461539	0.08436214938691294
GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	0.11538461538461539	0.08030555910332211
GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	0.11538461538461539	0.08436214938691294
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	0.11538461538461539	0.09039025208372105
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS	0.11538461538461539	0.08030555910332211
GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	0.11538461538461539	0.0714540446233052
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS	0.23076923076923078	0.049425832525738476
GOBP_REGULATION_OF_DNA_REPAIR	0.11538461538461539	0.06676464758861653
GOBP_REGULATION_OF_HEART_CONTRACTION	0.11538461538461539	0.03500971765300244
GOBP_REGULATION_OF_PROTEIN_BINDING	0.11538461538461539	0.08257627635921264
GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	0.23076923076923078	0.08904474165524133
GOBP_REGULATION_OF_TRANSPORT	0.11538461538461539	0.07195780915560256
GOBP_REPRODUCTION	0.11538461538461539	0.015771597706245567
GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT	0.11538461538461539	0.07138042646136791
GOBP_RESPONSE_TO_ABIOTIC_STIMULUS	0.11538461538461539	0.021018013751390462
GOBP_RESPONSE_TO_ENDOGENOUS_STIMULUS	0.11538461538461539	0.05201774824347147
GOBP_RESPONSE_TO_HORMONE	0.11538461538461539	0.023748946979169714
GOBP_RESPONSE_TO_LIGHT_STIMULUS	0.11538461538461539	0.011829611731942533
GOBP_RESPONSE_TO_NITROGEN_COMPOUND	0.11538461538461539	0.07555580883578639
GOBP_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	0.11538461538461539	0.06220483840490471
GOBP_SKELETAL_SYSTEM_DEVELOPMENT	0.11538461538461539	0.03785151524506593
GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	0.11538461538461539	0.06220483840490471
GOBP_TISSUE_DEVELOPMENT	0.11538461538461539	0.0006414008323213891
GOBP_TISSUE_MORPHOGENESIS	0.11538461538461539	0.047219042020885706
GOBP_UROGENITAL_SYSTEM_DEVELOPMENT	0.11538461538461539	0.03500971765300244
GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM	0.11538461538461539	0.06319588089366425
GOBP_CELLULAR_NITROGEN_COMPOUND_CATABOLIC_PROCESS	0.11538461538461539	0.014191390340854771
GOBP_CELL_GROWTH	0.11538461538461539	0.03164224874942009
GOBP_CELL_PROJECTION_ASSEMBLY	0.11538461538461539	0.07415490727439063
GOBP_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY	0.11538461538461539	0.045782934213941216
GOBP_CIRCADIAN_RHYTHM	0.11538461538461539	0.02177549209709841
GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	0.11538461538461539	0.07415490727439063
GOBP_MITOCHONDRIAL_TRANSPORT	0.11538461538461539	0.08594979897362916
GOBP_MRNA_CATABOLIC_PROCESS	0.11538461538461539	0.08594979897362916
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION	0.11538461538461539	0.044893470470798634
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	0.11538461538461539	0.030775149048161546
GOBP_NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY	0.11538461538461539	0.07061664756355905
GOBP_NOTCH_SIGNALING_PATHWAY	0.11538461538461539	0.031799619085272006
GOBP_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS	0.11538461538461539	0.03757016855770001
GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	0.11538461538461539	0.034495338637826466
GOBP_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS	0.11538461538461539	0.034495338637826466
GOBP_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	0.11538461538461539	0.0011731201153420338
GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION	0.11538461538461539	0.02177549209709841
GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY	0.11538461538461539	0.09675133397271223
